#1:i  2:j   3:lat       4:lon       5:rproj     6:vproj     
88    133   +70.20000   +239.40000  +9.324e-01  +3.207e-01  
88    134   +70.20000   +241.20000  +9.323e-01  +3.257e-01  
88    135   +70.20000   +243.00000  +9.322e-01  +3.305e-01  
88    136   +70.20000   +244.80000  +9.321e-01  +3.349e-01  
88    137   +70.20000   +246.60000  +9.320e-01  +3.390e-01  
88    138   +70.20000   +248.40000  +9.319e-01  +3.428e-01  
88    139   +70.20000   +250.20000  +9.319e-01  +3.463e-01  
88    140   +70.20000   +252.00000  +9.318e-01  +3.495e-01  
88    141   +70.20000   +253.80000  +9.317e-01  +3.524e-01  
88    142   +70.20000   +255.60000  +9.317e-01  +3.549e-01  
88    143   +70.20000   +257.40000  +9.317e-01  +3.571e-01  
88    144   +70.20000   +259.20000  +9.316e-01  +3.590e-01  
88    145   +70.20000   +261.00000  +9.316e-01  +3.606e-01  
88    146   +70.20000   +262.80000  +9.316e-01  +3.618e-01  
88    147   +70.20000   +264.60000  +9.316e-01  +3.627e-01  
88    148   +70.20000   +266.40000  +9.316e-01  +3.633e-01  
88    149   +70.20000   +268.20000  +9.316e-01  +3.635e-01  
88    150   +70.20000   +270.00000  +9.316e-01  +3.634e-01  
88    151   +70.20000   +271.80000  +9.316e-01  +3.629e-01  
88    152   +70.20000   +273.60000  +9.317e-01  +3.622e-01  
88    153   +70.20000   +275.40000  +9.317e-01  +3.610e-01  
88    154   +70.20000   +277.20000  +9.318e-01  +3.596e-01  
88    155   +70.20000   +279.00000  +9.318e-01  +3.578e-01  
88    156   +70.20000   +280.80000  +9.319e-01  +3.557e-01  
88    157   +70.20000   +282.60000  +9.320e-01  +3.533e-01  
88    158   +70.20000   +284.40000  +9.321e-01  +3.506e-01  
88    159   +70.20000   +286.20000  +9.322e-01  +3.475e-01  
88    160   +70.20000   +288.00000  +9.323e-01  +3.441e-01  
88    161   +70.20000   +289.80000  +9.324e-01  +3.404e-01  
88    162   +70.20000   +291.60000  +9.325e-01  +3.364e-01  
88    163   +70.20000   +293.40000  +9.327e-01  +3.320e-01  
88    164   +70.20000   +295.20000  +9.328e-01  +3.274e-01  
88    165   +70.20000   +297.00000  +9.330e-01  +3.225e-01  
88    166   +70.20000   +298.80000  +9.331e-01  +3.173e-01  
88    167   +70.20000   +300.60000  +9.333e-01  +3.118e-01  
88    168   +70.20000   +302.40000  +9.334e-01  +3.060e-01  
88    169   +70.20000   +304.20000  +9.336e-01  +2.999e-01  
88    170   +70.20000   +306.00000  +9.338e-01  +2.936e-01  
88    171   +70.20000   +307.80000  +9.340e-01  +2.869e-01  
88    172   +70.20000   +309.60000  +9.342e-01  +2.801e-01  
88    173   +70.20000   +311.40000  +9.344e-01  +2.730e-01  
88    174   +70.20000   +313.20000  +9.346e-01  +2.656e-01  
88    175   +70.20000   +315.00000  +9.348e-01  +2.580e-01  
88    176   +70.20000   +316.80000  +9.350e-01  +2.502e-01  
88    177   +70.20000   +318.60000  +9.352e-01  +2.421e-01  
88    178   +70.20000   +320.40000  +9.355e-01  +2.339e-01  
88    179   +70.20000   +322.20000  +9.357e-01  +2.254e-01  
88    180   +70.20000   +324.00000  +9.359e-01  +2.167e-01  
88    181   +70.20000   +325.80000  +9.362e-01  +2.079e-01  
88    182   +70.20000   +327.60000  +9.364e-01  +1.988e-01  
88    183   +70.20000   +329.40000  +9.367e-01  +1.896e-01  
88    184   +70.20000   +331.20000  +9.369e-01  +1.802e-01  
88    185   +70.20000   +333.00000  +9.372e-01  +1.707e-01  
88    186   +70.20000   +334.80000  +9.375e-01  +1.610e-01  
88    187   +70.20000   +336.60000  +9.377e-01  +1.512e-01  
88    188   +70.20000   +338.40000  +9.380e-01  +1.413e-01  
88    189   +70.20000   +340.20000  +9.383e-01  +1.313e-01  
88    190   +70.20000   +342.00000  +9.386e-01  +1.211e-01  
88    191   +70.20000   +343.80000  +9.388e-01  +1.109e-01  
88    192   +70.20000   +345.60000  +9.391e-01  +1.005e-01  
88    193   +70.20000   +347.40000  +9.394e-01  +9.012e-02  
88    194   +70.20000   +349.20000  +9.397e-01  +7.965e-02  
88    195   +70.20000   +351.00000  +9.399e-01  +6.913e-02  
88    196   +70.20000   +352.80000  +9.402e-01  +5.856e-02  
88    197   +70.20000   +354.60000  +9.405e-01  +4.796e-02  
88    198   +70.20000   +356.40000  +9.408e-01  +3.734e-02  
88    199   +70.20000   +358.20000  +9.411e-01  +2.671e-02  
89    0     +72.00000   +0.00000    +9.515e-01  +1.711e-02  
89    1     +72.00000   +1.80000    +9.517e-01  +7.415e-03  
89    2     +72.00000   +3.60000    +9.520e-01  -2.264e-03  
89    3     +72.00000   +5.40000    +9.522e-01  -1.191e-02  
89    4     +72.00000   +7.20000    +9.525e-01  -2.153e-02  
89    5     +72.00000   +9.00000    +9.527e-01  -3.110e-02  
89    6     +72.00000   +10.80000   +9.530e-01  -4.061e-02  
89    7     +72.00000   +12.60000   +9.532e-01  -5.006e-02  
89    8     +72.00000   +14.40000   +9.535e-01  -5.943e-02  
89    9     +72.00000   +16.20000   +9.537e-01  -6.872e-02  
89    10    +72.00000   +18.00000   +9.539e-01  -7.792e-02  
89    11    +72.00000   +19.80000   +9.542e-01  -8.702e-02  
89    12    +72.00000   +21.60000   +9.544e-01  -9.600e-02  
89    13    +72.00000   +23.40000   +9.546e-01  -1.049e-01  
89    14    +72.00000   +25.20000   +9.549e-01  -1.136e-01  
89    15    +72.00000   +27.00000   +9.551e-01  -1.222e-01  
89    16    +72.00000   +28.80000   +9.553e-01  -1.307e-01  
89    17    +72.00000   +30.60000   +9.555e-01  -1.390e-01  
89    18    +72.00000   +32.40000   +9.557e-01  -1.471e-01  
89    19    +72.00000   +34.20000   +9.559e-01  -1.551e-01  
89    20    +72.00000   +36.00000   +9.561e-01  -1.629e-01  
89    21    +72.00000   +37.80000   +9.563e-01  -1.705e-01  
89    22    +72.00000   +39.60000   +9.565e-01  -1.779e-01  
89    23    +72.00000   +41.40000   +9.567e-01  -1.851e-01  
89    24    +72.00000   +43.20000   +9.568e-01  -1.921e-01  
89    25    +72.00000   +45.00000   +9.570e-01  -1.989e-01  
89    26    +72.00000   +46.80000   +9.572e-01  -2.055e-01  
89    27    +72.00000   +48.60000   +9.573e-01  -2.118e-01  
89    28    +72.00000   +50.40000   +9.575e-01  -2.179e-01  
89    29    +72.00000   +52.20000   +9.576e-01  -2.238e-01  
89    30    +72.00000   +54.00000   +9.577e-01  -2.294e-01  
89    31    +72.00000   +55.80000   +9.579e-01  -2.348e-01  
89    32    +72.00000   +57.60000   +9.580e-01  -2.399e-01  
89    33    +72.00000   +59.40000   +9.581e-01  -2.447e-01  
89    34    +72.00000   +61.20000   +9.582e-01  -2.493e-01  
89    35    +72.00000   +63.00000   +9.583e-01  -2.537e-01  
89    36    +72.00000   +64.80000   +9.584e-01  -2.577e-01  
89    37    +72.00000   +66.60000   +9.585e-01  -2.615e-01  
89    38    +72.00000   +68.40000   +9.586e-01  -2.649e-01  
89    39    +72.00000   +70.20000   +9.586e-01  -2.681e-01  
89    40    +72.00000   +72.00000   +9.587e-01  -2.710e-01  
89    41    +72.00000   +73.80000   +9.588e-01  -2.736e-01  
89    42    +72.00000   +75.60000   +9.588e-01  -2.760e-01  
89    43    +72.00000   +77.40000   +9.588e-01  -2.780e-01  
89    44    +72.00000   +79.20000   +9.589e-01  -2.797e-01  
89    45    +72.00000   +81.00000   +9.589e-01  -2.811e-01  
89    46    +72.00000   +82.80000   +9.589e-01  -2.822e-01  
89    47    +72.00000   +84.60000   +9.589e-01  -2.830e-01  
89    48    +72.00000   +86.40000   +9.589e-01  -2.836e-01  
89    49    +72.00000   +88.20000   +9.589e-01  -2.838e-01  
89    50    +72.00000   +90.00000   +9.589e-01  -2.837e-01  
89    51    +72.00000   +91.80000   +9.588e-01  -2.833e-01  
89    52    +72.00000   +93.60000   +9.588e-01  -2.825e-01  
89    53    +72.00000   +95.40000   +9.588e-01  -2.815e-01  
89    54    +72.00000   +97.20000   +9.587e-01  -2.802e-01  
89    55    +72.00000   +99.00000   +9.587e-01  -2.786e-01  
89    56    +72.00000   +100.80000  +9.586e-01  -2.767e-01  
89    57    +72.00000   +102.60000  +9.585e-01  -2.745e-01  
89    58    +72.00000   +104.40000  +9.584e-01  -2.720e-01  
89    59    +72.00000   +106.20000  +9.583e-01  -2.692e-01  
89    60    +72.00000   +108.00000  +9.582e-01  -2.661e-01  
89    61    +72.00000   +109.80000  +9.581e-01  -2.627e-01  
89    62    +72.00000   +111.60000  +9.580e-01  -2.590e-01  
89    63    +72.00000   +113.40000  +9.579e-01  -2.551e-01  
89    64    +72.00000   +115.20000  +9.578e-01  -2.509e-01  
89    65    +72.00000   +117.00000  +9.577e-01  -2.464e-01  
89    66    +72.00000   +118.80000  +9.575e-01  -2.416e-01  
89    67    +72.00000   +120.60000  +9.574e-01  -2.366e-01  
89    68    +72.00000   +122.40000  +9.572e-01  -2.313e-01  
89    69    +72.00000   +124.20000  +9.571e-01  -2.257e-01  
89    70    +72.00000   +126.00000  +9.569e-01  -2.200e-01  
89    71    +72.00000   +127.80000  +9.567e-01  -2.139e-01  
89    72    +72.00000   +129.60000  +9.565e-01  -2.077e-01  
89    73    +72.00000   +131.40000  +9.564e-01  -2.012e-01  
89    74    +72.00000   +133.20000  +9.562e-01  -1.945e-01  
89    75    +72.00000   +135.00000  +9.560e-01  -1.875e-01  
89    76    +72.00000   +136.80000  +9.558e-01  -1.804e-01  
89    77    +72.00000   +138.60000  +9.556e-01  -1.730e-01  
89    78    +72.00000   +140.40000  +9.554e-01  -1.655e-01  
89    79    +72.00000   +142.20000  +9.551e-01  -1.578e-01  
89    80    +72.00000   +144.00000  +9.549e-01  -1.499e-01  
89    81    +72.00000   +145.80000  +9.547e-01  -1.418e-01  
89    82    +72.00000   +147.60000  +9.545e-01  -1.335e-01  
89    83    +72.00000   +149.40000  +9.542e-01  -1.251e-01  
89    84    +72.00000   +151.20000  +9.540e-01  -1.166e-01  
89    85    +72.00000   +153.00000  +9.538e-01  -1.079e-01  
89    86    +72.00000   +154.80000  +9.535e-01  -9.907e-02  
89    87    +72.00000   +156.60000  +9.533e-01  -9.013e-02  
89    88    +72.00000   +158.40000  +9.530e-01  -8.107e-02  
89    89    +72.00000   +160.20000  +9.528e-01  -7.190e-02  
89    90    +72.00000   +162.00000  +9.525e-01  -6.264e-02  
89    91    +72.00000   +163.80000  +9.523e-01  -5.330e-02  
89    92    +72.00000   +165.60000  +9.520e-01  -4.387e-02  
89    93    +72.00000   +167.40000  +9.518e-01  -3.438e-02  
89    94    +72.00000   +169.20000  +9.515e-01  -2.483e-02  
89    95    +72.00000   +171.00000  +9.513e-01  -1.523e-02  
89    96    +72.00000   +172.80000  +9.510e-01  -5.592e-03  
89    97    +72.00000   +174.60000  +9.508e-01  +4.078e-03  
89    98    +72.00000   +176.40000  +9.505e-01  +1.377e-02  
89    99    +72.00000   +178.20000  +9.502e-01  +2.347e-02  
89    100   +72.00000   +180.00000  +9.500e-01  +3.317e-02  
89    101   +72.00000   +181.80000  +9.497e-01  +4.287e-02  
89    102   +72.00000   +183.60000  +9.495e-01  +5.255e-02  
89    103   +72.00000   +185.40000  +9.492e-01  +6.220e-02  
89    104   +72.00000   +187.20000  +9.490e-01  +7.181e-02  
89    105   +72.00000   +189.00000  +9.487e-01  +8.138e-02  
89    106   +72.00000   +190.80000  +9.485e-01  +9.090e-02  
89    107   +72.00000   +192.60000  +9.482e-01  +1.003e-01  
89    108   +72.00000   +194.40000  +9.480e-01  +1.097e-01  
89    109   +72.00000   +196.20000  +9.477e-01  +1.190e-01  
89    110   +72.00000   +198.00000  +9.475e-01  +1.282e-01  
89    111   +72.00000   +199.80000  +9.473e-01  +1.373e-01  
89    112   +72.00000   +201.60000  +9.470e-01  +1.463e-01  
89    113   +72.00000   +203.40000  +9.468e-01  +1.552e-01  
89    114   +72.00000   +205.20000  +9.466e-01  +1.639e-01  
89    115   +72.00000   +207.00000  +9.464e-01  +1.725e-01  
89    116   +72.00000   +208.80000  +9.462e-01  +1.809e-01  
89    117   +72.00000   +210.60000  +9.459e-01  +1.893e-01  
89    118   +72.00000   +212.40000  +9.457e-01  +1.974e-01  
89    119   +72.00000   +214.20000  +9.455e-01  +2.054e-01  
89    120   +72.00000   +216.00000  +9.453e-01  +2.132e-01  
89    121   +72.00000   +217.80000  +9.451e-01  +2.208e-01  
89    122   +72.00000   +219.60000  +9.450e-01  +2.282e-01  
89    123   +72.00000   +221.40000  +9.448e-01  +2.354e-01  
89    124   +72.00000   +223.20000  +9.446e-01  +2.424e-01  
89    125   +72.00000   +225.00000  +9.444e-01  +2.492e-01  
89    126   +72.00000   +226.80000  +9.443e-01  +2.557e-01  
89    127   +72.00000   +228.60000  +9.441e-01  +2.621e-01  
89    128   +72.00000   +230.40000  +9.440e-01  +2.682e-01  
89    129   +72.00000   +232.20000  +9.438e-01  +2.741e-01  
89    130   +72.00000   +234.00000  +9.437e-01  +2.797e-01  
89    131   +72.00000   +235.80000  +9.436e-01  +2.851e-01  
89    132   +72.00000   +237.60000  +9.434e-01  +2.902e-01  
89    133   +72.00000   +239.40000  +9.433e-01  +2.950e-01  
89    134   +72.00000   +241.20000  +9.432e-01  +2.996e-01  
89    135   +72.00000   +243.00000  +9.431e-01  +3.039e-01  
89    136   +72.00000   +244.80000  +9.430e-01  +3.080e-01  
89    137   +72.00000   +246.60000  +9.429e-01  +3.117e-01  
89    138   +72.00000   +248.40000  +9.429e-01  +3.152e-01  
89    139   +72.00000   +250.20000  +9.428e-01  +3.184e-01  
89    140   +72.00000   +252.00000  +9.427e-01  +3.213e-01  
89    141   +72.00000   +253.80000  +9.427e-01  +3.239e-01  
89    142   +72.00000   +255.60000  +9.426e-01  +3.262e-01  
89    143   +72.00000   +257.40000  +9.426e-01  +3.283e-01  
89    144   +72.00000   +259.20000  +9.426e-01  +3.300e-01  
89    145   +72.00000   +261.00000  +9.426e-01  +3.314e-01  
89    146   +72.00000   +262.80000  +9.425e-01  +3.325e-01  
89    147   +72.00000   +264.60000  +9.425e-01  +3.333e-01  
89    148   +72.00000   +266.40000  +9.425e-01  +3.338e-01  
89    149   +72.00000   +268.20000  +9.426e-01  +3.340e-01  
89    150   +72.00000   +270.00000  +9.426e-01  +3.339e-01  
89    151   +72.00000   +271.80000  +9.426e-01  +3.335e-01  
89    152   +72.00000   +273.60000  +9.426e-01  +3.328e-01  
89    153   +72.00000   +275.40000  +9.427e-01  +3.318e-01  
89    154   +72.00000   +277.20000  +9.427e-01  +3.305e-01  
89    155   +72.00000   +279.00000  +9.428e-01  +3.289e-01  
89    156   +72.00000   +280.80000  +9.429e-01  +3.270e-01  
89    157   +72.00000   +282.60000  +9.429e-01  +3.248e-01  
89    158   +72.00000   +284.40000  +9.430e-01  +3.222e-01  
89    159   +72.00000   +286.20000  +9.431e-01  +3.194e-01  
89    160   +72.00000   +288.00000  +9.432e-01  +3.164e-01  
89    161   +72.00000   +289.80000  +9.433e-01  +3.130e-01  
89    162   +72.00000   +291.60000  +9.434e-01  +3.093e-01  
89    163   +72.00000   +293.40000  +9.435e-01  +3.054e-01  
89    164   +72.00000   +295.20000  +9.437e-01  +3.011e-01  
89    165   +72.00000   +297.00000  +9.438e-01  +2.966e-01  
89    166   +72.00000   +298.80000  +9.439e-01  +2.919e-01  
89    167   +72.00000   +300.60000  +9.441e-01  +2.869e-01  
89    168   +72.00000   +302.40000  +9.442e-01  +2.816e-01  
89    169   +72.00000   +304.20000  +9.444e-01  +2.760e-01  
89    170   +72.00000   +306.00000  +9.446e-01  +2.702e-01  
89    171   +72.00000   +307.80000  +9.447e-01  +2.642e-01  
89    172   +72.00000   +309.60000  +9.449e-01  +2.580e-01  
89    173   +72.00000   +311.40000  +9.451e-01  +2.515e-01  
89    174   +72.00000   +313.20000  +9.453e-01  +2.448e-01  
89    175   +72.00000   +315.00000  +9.455e-01  +2.378e-01  
89    176   +72.00000   +316.80000  +9.457e-01  +2.307e-01  
89    177   +72.00000   +318.60000  +9.459e-01  +2.233e-01  
89    178   +72.00000   +320.40000  +9.461e-01  +2.158e-01  
89    179   +72.00000   +322.20000  +9.463e-01  +2.081e-01  
89    180   +72.00000   +324.00000  +9.465e-01  +2.002e-01  
89    181   +72.00000   +325.80000  +9.467e-01  +1.921e-01  
89    182   +72.00000   +327.60000  +9.470e-01  +1.838e-01  
89    183   +72.00000   +329.40000  +9.472e-01  +1.754e-01  
89    184   +72.00000   +331.20000  +9.474e-01  +1.669e-01  
89    185   +72.00000   +333.00000  +9.477e-01  +1.582e-01  
89    186   +72.00000   +334.80000  +9.479e-01  +1.494e-01  
89    187   +72.00000   +336.60000  +9.482e-01  +1.404e-01  
89    188   +72.00000   +338.40000  +9.484e-01  +1.314e-01  
89    189   +72.00000   +340.20000  +9.487e-01  +1.222e-01  
89    190   +72.00000   +342.00000  +9.489e-01  +1.129e-01  
89    191   +72.00000   +343.80000  +9.492e-01  +1.036e-01  
89    192   +72.00000   +345.60000  +9.494e-01  +9.416e-02  
89    193   +72.00000   +347.40000  +9.497e-01  +8.467e-02  
89    194   +72.00000   +349.20000  +9.499e-01  +7.512e-02  
89    195   +72.00000   +351.00000  +9.502e-01  +6.552e-02  
89    196   +72.00000   +352.80000  +9.504e-01  +5.588e-02  
89    197   +72.00000   +354.60000  +9.507e-01  +4.621e-02  
89    198   +72.00000   +356.40000  +9.509e-01  +3.652e-02  
89    199   +72.00000   +358.20000  +9.512e-01  +2.681e-02  
90    0     +73.80000   +0.00000    +9.606e-01  +1.814e-02  
90    1     +73.80000   +1.80000    +9.608e-01  +9.381e-03  
90    2     +73.80000   +3.60000    +9.611e-01  +6.434e-04  
90    3     +73.80000   +5.40000    +9.613e-01  -8.070e-03  
90    4     +73.80000   +7.20000    +9.615e-01  -1.675e-02  
90    5     +73.80000   +9.00000    +9.618e-01  -2.539e-02  
90    6     +73.80000   +10.80000   +9.620e-01  -3.398e-02  
90    7     +73.80000   +12.60000   +9.622e-01  -4.251e-02  
90    8     +73.80000   +14.40000   +9.624e-01  -5.097e-02  
90    9     +73.80000   +16.20000   +9.626e-01  -5.936e-02  
90    10    +73.80000   +18.00000   +9.629e-01  -6.766e-02  
90    11    +73.80000   +19.80000   +9.631e-01  -7.588e-02  
90    12    +73.80000   +21.60000   +9.633e-01  -8.399e-02  
90    13    +73.80000   +23.40000   +9.635e-01  -9.199e-02  
90    14    +73.80000   +25.20000   +9.637e-01  -9.988e-02  
90    15    +73.80000   +27.00000   +9.639e-01  -1.076e-01  
90    16    +73.80000   +28.80000   +9.641e-01  -1.153e-01  
90    17    +73.80000   +30.60000   +9.643e-01  -1.228e-01  
90    18    +73.80000   +32.40000   +9.645e-01  -1.301e-01  
90    19    +73.80000   +34.20000   +9.646e-01  -1.373e-01  
90    20    +73.80000   +36.00000   +9.648e-01  -1.444e-01  
90    21    +73.80000   +37.80000   +9.650e-01  -1.512e-01  
90    22    +73.80000   +39.60000   +9.652e-01  -1.579e-01  
90    23    +73.80000   +41.40000   +9.653e-01  -1.644e-01  
90    24    +73.80000   +43.20000   +9.655e-01  -1.708e-01  
90    25    +73.80000   +45.00000   +9.656e-01  -1.769e-01  
90    26    +73.80000   +46.80000   +9.658e-01  -1.828e-01  
90    27    +73.80000   +48.60000   +9.659e-01  -1.885e-01  
90    28    +73.80000   +50.40000   +9.661e-01  -1.941e-01  
90    29    +73.80000   +52.20000   +9.662e-01  -1.994e-01  
90    30    +73.80000   +54.00000   +9.663e-01  -2.044e-01  
90    31    +73.80000   +55.80000   +9.664e-01  -2.093e-01  
90    32    +73.80000   +57.60000   +9.665e-01  -2.139e-01  
90    33    +73.80000   +59.40000   +9.666e-01  -2.183e-01  
90    34    +73.80000   +61.20000   +9.667e-01  -2.224e-01  
90    35    +73.80000   +63.00000   +9.668e-01  -2.263e-01  
90    36    +73.80000   +64.80000   +9.669e-01  -2.300e-01  
90    37    +73.80000   +66.60000   +9.670e-01  -2.334e-01  
90    38    +73.80000   +68.40000   +9.670e-01  -2.365e-01  
90    39    +73.80000   +70.20000   +9.671e-01  -2.394e-01  
90    40    +73.80000   +72.00000   +9.672e-01  -2.420e-01  
90    41    +73.80000   +73.80000   +9.672e-01  -2.444e-01  
90    42    +73.80000   +75.60000   +9.673e-01  -2.465e-01  
90    43    +73.80000   +77.40000   +9.673e-01  -2.483e-01  
90    44    +73.80000   +79.20000   +9.673e-01  -2.498e-01  
90    45    +73.80000   +81.00000   +9.673e-01  -2.511e-01  
90    46    +73.80000   +82.80000   +9.673e-01  -2.521e-01  
90    47    +73.80000   +84.60000   +9.673e-01  -2.529e-01  
90    48    +73.80000   +86.40000   +9.673e-01  -2.533e-01  
90    49    +73.80000   +88.20000   +9.673e-01  -2.535e-01  
90    50    +73.80000   +90.00000   +9.673e-01  -2.534e-01  
90    51    +73.80000   +91.80000   +9.673e-01  -2.530e-01  
90    52    +73.80000   +93.60000   +9.673e-01  -2.524e-01  
90    53    +73.80000   +95.40000   +9.672e-01  -2.515e-01  
90    54    +73.80000   +97.20000   +9.672e-01  -2.503e-01  
90    55    +73.80000   +99.00000   +9.671e-01  -2.488e-01  
90    56    +73.80000   +100.80000  +9.671e-01  -2.471e-01  
90    57    +73.80000   +102.60000  +9.670e-01  -2.451e-01  
90    58    +73.80000   +104.40000  +9.669e-01  -2.429e-01  
90    59    +73.80000   +106.20000  +9.668e-01  -2.403e-01  
90    60    +73.80000   +108.00000  +9.668e-01  -2.375e-01  
90    61    +73.80000   +109.80000  +9.667e-01  -2.345e-01  
90    62    +73.80000   +111.60000  +9.666e-01  -2.312e-01  
90    63    +73.80000   +113.40000  +9.664e-01  -2.276e-01  
90    64    +73.80000   +115.20000  +9.663e-01  -2.238e-01  
90    65    +73.80000   +117.00000  +9.662e-01  -2.197e-01  
90    66    +73.80000   +118.80000  +9.661e-01  -2.154e-01  
90    67    +73.80000   +120.60000  +9.660e-01  -2.109e-01  
90    68    +73.80000   +122.40000  +9.658e-01  -2.061e-01  
90    69    +73.80000   +124.20000  +9.657e-01  -2.011e-01  
90    70    +73.80000   +126.00000  +9.655e-01  -1.959e-01  
90    71    +73.80000   +127.80000  +9.654e-01  -1.905e-01  
90    72    +73.80000   +129.60000  +9.652e-01  -1.848e-01  
90    73    +73.80000   +131.40000  +9.650e-01  -1.789e-01  
90    74    +73.80000   +133.20000  +9.649e-01  -1.729e-01  
90    75    +73.80000   +135.00000  +9.647e-01  -1.666e-01  
90    76    +73.80000   +136.80000  +9.645e-01  -1.602e-01  
90    77    +73.80000   +138.60000  +9.643e-01  -1.535e-01  
90    78    +73.80000   +140.40000  +9.641e-01  -1.467e-01  
90    79    +73.80000   +142.20000  +9.639e-01  -1.398e-01  
90    80    +73.80000   +144.00000  +9.637e-01  -1.326e-01  
90    81    +73.80000   +145.80000  +9.635e-01  -1.253e-01  
90    82    +73.80000   +147.60000  +9.633e-01  -1.179e-01  
90    83    +73.80000   +149.40000  +9.631e-01  -1.103e-01  
90    84    +73.80000   +151.20000  +9.629e-01  -1.026e-01  
90    85    +73.80000   +153.00000  +9.627e-01  -9.472e-02  
90    86    +73.80000   +154.80000  +9.625e-01  -8.676e-02  
90    87    +73.80000   +156.60000  +9.623e-01  -7.868e-02  
90    88    +73.80000   +158.40000  +9.621e-01  -7.050e-02  
90    89    +73.80000   +160.20000  +9.618e-01  -6.223e-02  
90    90    +73.80000   +162.00000  +9.616e-01  -5.387e-02  
90    91    +73.80000   +163.80000  +9.614e-01  -4.543e-02  
90    92    +73.80000   +165.60000  +9.611e-01  -3.692e-02  
90    93    +73.80000   +167.40000  +9.609e-01  -2.835e-02  
90    94    +73.80000   +169.20000  +9.607e-01  -1.973e-02  
90    95    +73.80000   +171.00000  +9.605e-01  -1.106e-02  
90    96    +73.80000   +172.80000  +9.602e-01  -2.362e-03  
90    97    +73.80000   +174.60000  +9.600e-01  +6.369e-03  
90    98    +73.80000   +176.40000  +9.598e-01  +1.512e-02  
90    99    +73.80000   +178.20000  +9.595e-01  +2.388e-02  
90    100   +73.80000   +180.00000  +9.593e-01  +3.264e-02  
90    101   +73.80000   +181.80000  +9.591e-01  +4.139e-02  
90    102   +73.80000   +183.60000  +9.588e-01  +5.013e-02  
90    103   +73.80000   +185.40000  +9.586e-01  +5.884e-02  
90    104   +73.80000   +187.20000  +9.584e-01  +6.752e-02  
90    105   +73.80000   +189.00000  +9.582e-01  +7.616e-02  
90    106   +73.80000   +190.80000  +9.579e-01  +8.475e-02  
90    107   +73.80000   +192.60000  +9.577e-01  +9.328e-02  
90    108   +73.80000   +194.40000  +9.575e-01  +1.017e-01  
90    109   +73.80000   +196.20000  +9.573e-01  +1.101e-01  
90    110   +73.80000   +198.00000  +9.571e-01  +1.184e-01  
90    111   +73.80000   +199.80000  +9.568e-01  +1.266e-01  
90    112   +73.80000   +201.60000  +9.566e-01  +1.348e-01  
90    113   +73.80000   +203.40000  +9.564e-01  +1.428e-01  
90    114   +73.80000   +205.20000  +9.562e-01  +1.507e-01  
90    115   +73.80000   +207.00000  +9.560e-01  +1.584e-01  
90    116   +73.80000   +208.80000  +9.558e-01  +1.661e-01  
90    117   +73.80000   +210.60000  +9.556e-01  +1.735e-01  
90    118   +73.80000   +212.40000  +9.555e-01  +1.809e-01  
90    119   +73.80000   +214.20000  +9.553e-01  +1.881e-01  
90    120   +73.80000   +216.00000  +9.551e-01  +1.951e-01  
90    121   +73.80000   +217.80000  +9.549e-01  +2.020e-01  
90    122   +73.80000   +219.60000  +9.548e-01  +2.087e-01  
90    123   +73.80000   +221.40000  +9.546e-01  +2.152e-01  
90    124   +73.80000   +223.20000  +9.544e-01  +2.215e-01  
90    125   +73.80000   +225.00000  +9.543e-01  +2.277e-01  
90    126   +73.80000   +226.80000  +9.541e-01  +2.336e-01  
90    127   +73.80000   +228.60000  +9.540e-01  +2.393e-01  
90    128   +73.80000   +230.40000  +9.539e-01  +2.448e-01  
90    129   +73.80000   +232.20000  +9.537e-01  +2.501e-01  
90    130   +73.80000   +234.00000  +9.536e-01  +2.552e-01  
90    131   +73.80000   +235.80000  +9.535e-01  +2.601e-01  
90    132   +73.80000   +237.60000  +9.534e-01  +2.647e-01  
90    133   +73.80000   +239.40000  +9.533e-01  +2.691e-01  
90    134   +73.80000   +241.20000  +9.532e-01  +2.732e-01  
90    135   +73.80000   +243.00000  +9.531e-01  +2.771e-01  
90    136   +73.80000   +244.80000  +9.530e-01  +2.807e-01  
90    137   +73.80000   +246.60000  +9.529e-01  +2.841e-01  
90    138   +73.80000   +248.40000  +9.529e-01  +2.873e-01  
90    139   +73.80000   +250.20000  +9.528e-01  +2.902e-01  
90    140   +73.80000   +252.00000  +9.528e-01  +2.928e-01  
90    141   +73.80000   +253.80000  +9.527e-01  +2.951e-01  
90    142   +73.80000   +255.60000  +9.527e-01  +2.972e-01  
90    143   +73.80000   +257.40000  +9.526e-01  +2.991e-01  
90    144   +73.80000   +259.20000  +9.526e-01  +3.006e-01  
90    145   +73.80000   +261.00000  +9.526e-01  +3.019e-01  
90    146   +73.80000   +262.80000  +9.526e-01  +3.029e-01  
90    147   +73.80000   +264.60000  +9.526e-01  +3.036e-01  
90    148   +73.80000   +266.40000  +9.526e-01  +3.041e-01  
90    149   +73.80000   +268.20000  +9.526e-01  +3.043e-01  
90    150   +73.80000   +270.00000  +9.526e-01  +3.042e-01  
90    151   +73.80000   +271.80000  +9.526e-01  +3.038e-01  
90    152   +73.80000   +273.60000  +9.527e-01  +3.032e-01  
90    153   +73.80000   +275.40000  +9.527e-01  +3.023e-01  
90    154   +73.80000   +277.20000  +9.527e-01  +3.011e-01  
90    155   +73.80000   +279.00000  +9.528e-01  +2.996e-01  
